127.0.0.1 - - [19/Jun/2023:13:20:30 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:38:32 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 1085
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:39:23 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:43:12 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:43:29 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:45:32 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 2127
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:46:46 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:21 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 3083
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:56:07 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 3561
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:57:00 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 3706
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:58:50 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:59:43 +0900] "GET /01_HTML/day01/Ex06_Colors.html HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:16:44 +0900] "GET /01_HTML/day01/Ex07_style.html HTTP/1.1" 200 911
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:19:49 +0900] "GET /01_HTML/day01/Ex07_style.html HTTP/1.1" 200 911
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:19:49 +0900] "GET /01_HTML/day01/style01.css HTTP/1.1" 200 186
